HoyaItemType,CMPNYCD,RCVNO,SALMANCD,RCVDATE,RCVTIME,SUBTRNCD,ORDTYPE,ORDERRT,MODE,SPMODE,OPERATOR,STCKPNT,REFNO,ORGRCVNO,ORGSLIPNO,REASONNO,WASTE,FORM_TYPE,MAIL,SOLD_TO_COMPANY_CODE,RCVNO,SALCSTMCD,SALBRCHCD,SHPBRCHCD,SHPCSTMCD,LABOCD,TOTDETLINE
ST,AA30,13873963,33,20230602,0,,ST,1,"    ",,"B4G501      ",03,"        ",,,,0,1,"    ",AA30,13873963,021154,03,03,021154,03,2
ST,AA30,13873966,32,20230602,0,,ST,1,"    ",,"B4G501      ",03,"        ",,,,0,1,"    ",AA30,13873966,020051,03,03,020051,03,2
