HoyaItemType,CMPNYCD,RCVNO,SALMANCD,RCVDATE,RCVTIME,SUBTRNCD,ORDTYPE,ORDERRT,MODE,SPMODE,OPERATOR,STCKPNT,REFNO,ORGRCVNO,ORGSLIPNO,REASONNO,WASTE,FORM_TYPE,MAIL,SOLD_TO_COMPANY_CODE,RCVNO,SALCSTMCD,SALBRCHCD,SHPBRCHCD,SHPCSTMCD,LABOCD,TOTDETLINE
ST,AA30,13873848,32,20230602,0,,ST,1,"    ",,"B4G501      ",03,"        ",,,,0,1,"    ",AA30,13873848,020051,03,03,020051,03,2
ST,AA30,13873850,32,20230602,0,,ST,1,"    ",,"B4G354      ",03,"        ",,,,0,1,"    ",AA30,13873850,020166,03,03,020166,03,2
ST,AA30,13873851,56,20230602,0,,ST,1,"    ",,"B4G323      ",04,"        ",,,,0,1,"    ",AA30,13873851,030011,04,04,030011,04,2
