HoyaItemType,CMPNYCD,RCVNO,SALMANCD,RCVDATE,RCVTIME,SUBTRNCD,ORDTYPE,ORDERRT,MODE,SPMODE,OPERATOR,STCKPNT,REFNO,ORGRCVNO,ORGSLIPNO,REASONNO,WASTE,FORM_TYPE,MAIL,SOLD_TO_COMPANY_CODE,RCVNO,SALCSTMCD,SALBRCHCD,SHPBRCHCD,SHPCSTMCD,LABOCD,TOTDETLINE
ST,AA30,13873637,14,20230602,0,,ST,1,"    ",,"B4G354      ",01,"        ",,,,0,1,"    ",AA30,13873637,010128,02,02,010128,01,2
ST,AA30,13873640,58,20230602,0,,ST,1,"    ",,"B4G354      ",02,"        ",,,,0,1,"    ",AA30,13873640,011337,02,02,011337,02,2
ST,AA30,13873641,58,20230602,0,,ST,1,"    ",,"B4G354      ",02,"        ",,,,0,1,"    ",AA30,13873641,011337,02,02,011337,02,2
